record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
8806,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
8816,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,3
8819,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
8876,S92000003,P,1,2,2,1,1,2,1,1,1,6,X,X,X,2
8887,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,1
8907,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
8931,S92000003,P,1,1,2,1,1,1,1,1,1,6,7,4,X,2
9005,S92000003,P,0,2,2,1,1,2,1,1,9,6,8,4,X,2
9008,S92000003,P,0,1,3,1,1,1,1,1,1,6,X,X,X,2
9011,S92000003,P,0,2,2,1,1,2,1,3,1,6,9,5,X,2
9015,S92000003,P,0,1,2,1,1,2,1,1,1,6,2,6,X,2
9027,S92000003,P,2,2,3,1,1,2,1,1,1,6,9,5,X,2
9039,S92000003,P,0,1,4,1,1,1,1,1,1,6,6,12,X,2
9094,S92000003,P,1,2,2,1,1,1,1,1,2,6,3,10,X,1
9107,S92000003,P,1,1,2,1,1,1,1,3,6,6,X,X,X,4
9154,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,1
9164,S92000003,P,0,2,2,1,1,1,2,1,2,6,6,13,X,2
9166,S92000003,P,0,1,3,2,1,2,1,3,1,6,X,X,X,2
9170,S92000003,P,2,2,2,1,1,2,1,1,1,6,X,X,X,2
9218,S92000003,P,0,2,3,1,1,1,1,1,3,6,3,11,X,2
9265,S92000003,P,3,1,3,1,1,2,2,1,1,6,X,X,X,1
9268,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
9281,S92000003,P,2,1,2,1,1,2,2,1,2,6,X,X,X,3
9317,S92000003,C,X,2,2,1,1,1,1,1,9,6,7,11,X,X
9322,S92000003,C,X,1,2,1,1,1,2,1,9,6,9,5,X,X
9337,S92000003,P,1,1,2,1,1,1,2,1,1,6,X,X,X,4
9342,S92000003,P,1,2,2,1,1,1,1,1,2,6,9,4,X,2
9348,S92000003,P,3,2,2,1,1,1,1,1,1,6,X,X,X,3
9487,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
9492,S92000003,P,1,1,4,2,1,1,1,1,2,6,7,4,X,4
9537,S92000003,P,5,2,2,1,1,2,1,3,6,6,X,X,X,2
9547,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
9610,S92000003,P,4,2,2,1,1,1,1,1,2,6,7,4,X,2
9676,S92000003,P,4,1,2,1,1,1,1,1,9,6,X,X,X,2
9721,S92000003,P,1,2,3,1,1,1,3,1,2,6,7,4,X,3
9757,S92000003,P,0,2,2,1,1,1,3,1,1,6,9,4,X,2
9823,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
9949,S92000003,P,1,2,3,2,1,1,2,1,2,6,6,13,X,3
9972,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
10026,S92000003,P,4,1,2,1,1,1,2,1,2,6,X,X,X,4
10044,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
10054,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,3
10057,S92000003,P,1,1,2,1,1,2,1,3,6,6,X,X,X,1
10063,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
10098,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
10099,S92000003,P,1,2,2,1,1,1,1,1,2,6,9,5,X,3
10139,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,2
10155,S92000003,P,2,1,4,1,1,1,2,2,1,6,9,10,X,2
10159,S92000003,P,0,2,2,1,1,2,1,6,9,6,X,X,X,2
10160,S92000003,P,0,1,3,1,1,2,1,3,6,6,X,X,X,1
10163,S92000003,P,0,2,2,1,1,1,2,1,1,6,7,4,X,2
10164,S92000003,P,0,1,2,1,1,2,1,1,1,6,X,X,X,2
10165,S92000003,P,0,2,2,1,1,1,1,1,2,6,X,X,X,2
10177,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
10223,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,3
10323,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
10333,S92000003,C,X,1,3,1,1,2,1,3,1,6,X,X,X,X
10334,S92000003,C,X,1,2,1,1,2,2,3,1,6,X,X,X,X
10335,S92000003,C,X,2,2,1,1,2,2,3,1,6,X,X,X,X
10413,S92000003,P,2,2,2,1,1,1,1,1,2,6,X,X,X,1
10438,S92000003,P,1,2,2,1,1,1,2,1,8,6,7,4,X,3
10452,S92000003,P,0,2,3,1,1,1,2,1,1,6,6,11,X,2
10501,S92000003,P,4,1,2,1,1,1,1,1,1,6,4,6,X,2
10534,S92000003,P,0,2,4,1,1,1,1,1,1,6,3,7,X,2
10601,S92000003,P,4,1,2,1,1,1,2,1,9,6,X,X,X,4
10634,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
10675,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,3
10754,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,1
10780,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
10838,S92000003,P,0,1,3,1,1,2,1,1,2,6,2,6,X,2
10840,S92000003,P,4,2,2,1,1,1,1,1,2,6,9,4,X,2
10862,S92000003,P,0,2,2,1,1,2,3,1,1,6,6,11,X,2
10865,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
10866,S92000003,P,0,1,2,1,1,1,1,1,1,6,3,8,X,2
10867,S92000003,P,0,2,2,1,1,2,1,1,2,6,9,5,X,2
10869,S92000003,P,0,2,2,1,1,2,1,1,9,6,4,12,X,2
10871,S92000003,P,0,1,3,1,1,2,2,4,2,6,2,10,X,4
10873,S92000003,P,0,1,2,1,1,1,2,1,1,6,9,5,X,2
10875,S92000003,P,0,1,2,1,1,1,1,1,2,6,8,2,X,2
10885,S92000003,P,5,2,3,1,1,1,1,1,1,6,6,11,X,2
10899,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
10909,S92000003,P,4,1,2,1,1,1,1,1,2,6,7,4,X,2
10912,S92000003,P,1,1,2,1,1,1,1,1,2,6,4,4,X,2
10929,S92000003,P,0,2,2,1,1,2,1,1,1,6,7,8,X,2
10938,S92000003,P,4,2,3,1,1,1,2,1,1,6,7,4,X,2
10966,S92000003,P,2,1,2,1,1,1,1,1,1,6,5,12,X,2
10973,S92000003,P,0,1,2,1,1,2,2,3,4,6,9,3,X,2
10974,S92000003,P,1,2,2,1,1,2,2,6,6,6,X,X,X,2
10978,S92000003,P,1,2,2,1,1,2,1,4,6,6,X,X,X,4
10985,S92000003,P,4,2,2,1,1,1,2,1,1,6,X,X,X,4
11078,S92000003,P,0,2,2,1,1,2,1,3,1,6,6,11,X,2
11175,S92000003,P,1,1,4,2,1,2,2,6,2,6,2,2,X,2
11266,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
11282,S92000003,P,4,2,2,1,1,1,2,1,9,6,7,4,X,4
11330,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
11343,S92000003,P,5,1,2,1,1,2,2,3,9,6,3,8,X,2
11346,S92000003,P,0,1,2,1,1,1,1,1,9,6,4,4,X,2
11365,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
11376,S92000003,P,1,1,2,1,1,1,2,1,9,6,X,X,X,3
11435,S92000003,P,1,2,2,1,1,1,1,1,9,6,3,5,X,3
11465,S92000003,P,1,2,2,1,1,2,1,1,2,6,9,5,X,3
11483,S92000003,P,2,2,2,1,1,1,1,1,2,6,X,X,X,4
11506,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
11511,S92000003,P,2,2,2,1,1,1,1,1,9,6,X,X,X,4
11516,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,3
11593,S92000003,P,4,2,2,1,1,1,2,1,2,6,X,X,X,4
11595,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,1
11607,S92000003,P,1,1,2,1,1,1,1,1,2,6,7,4,X,3
11677,S92000003,P,1,1,2,1,1,1,1,1,1,6,9,4,X,2
11761,S92000003,P,2,1,2,1,1,1,2,1,1,6,X,X,X,4
11768,S92000003,P,1,2,2,1,1,2,2,2,2,6,X,X,X,1
11787,S92000003,P,4,2,2,1,1,1,1,1,9,6,X,X,X,1
11956,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
11986,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,4
12006,S92000003,P,1,2,2,1,1,1,1,1,9,6,X,X,X,1
12010,S92000003,P,0,2,2,1,1,1,2,1,1,6,4,13,X,2
12011,S92000003,P,0,1,2,1,1,1,2,1,2,6,X,X,X,2
12012,S92000003,P,0,2,2,1,1,1,1,1,1,6,X,X,X,2
12013,S92000003,P,0,2,2,1,1,2,2,1,1,6,3,11,X,2
12016,S92000003,P,0,2,2,1,1,2,2,1,9,6,X,X,X,2
12017,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,10,X,2
12020,S92000003,P,0,2,2,1,1,2,1,1,1,6,7,4,X,2
12021,S92000003,P,0,2,2,1,1,2,2,1,2,6,9,5,X,2
12022,S92000003,P,0,2,2,1,1,1,1,1,2,6,9,5,X,2
12066,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,4
12081,S92000003,P,4,1,2,1,1,1,1,1,9,6,9,5,X,2
12106,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,3
12131,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,4
12177,S92000003,P,2,2,2,1,1,1,2,1,1,6,X,X,X,4
12185,S92000003,P,0,2,8,5,1,1,3,1,2,6,9,8,X,2
12234,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,3
12237,S92000003,P,3,2,2,1,1,1,1,1,2,6,X,X,X,2
12255,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
12329,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
12397,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,2
12464,S92000003,P,1,1,7,2,1,1,1,1,2,6,9,8,X,4
12552,S92000003,P,2,2,2,1,1,1,1,1,2,6,X,X,X,3
12564,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,4
12597,S92000003,P,4,1,2,1,1,1,1,1,2,6,5,12,X,3
12660,S92000003,P,5,1,2,1,1,2,2,3,1,6,X,X,X,2
12691,S92000003,P,0,1,2,1,1,2,4,1,1,6,X,X,X,2
12709,S92000003,P,0,2,2,1,1,1,1,1,1,6,9,5,X,2
12710,S92000003,P,0,2,2,1,1,1,1,1,1,6,4,11,X,2
12711,S92000003,P,0,2,2,1,1,1,1,1,1,6,7,4,X,2
12712,S92000003,P,0,1,2,1,1,1,1,1,1,6,9,5,X,2
12719,S92000003,P,4,2,2,1,1,1,2,1,1,6,X,X,X,1
12725,S92000003,P,1,1,3,2,1,1,1,1,1,6,4,9,X,2
12745,S92000003,P,4,1,2,1,1,1,1,1,2,6,7,4,X,2
12749,S92000003,P,0,1,2,1,1,2,2,3,1,6,X,X,X,2
12759,S92000003,P,1,2,2,1,1,1,2,3,4,6,X,X,X,2
12802,S92000003,P,1,2,2,1,1,1,1,3,6,6,X,X,X,4
12805,S92000003,P,0,1,2,2,1,1,2,1,9,6,X,X,X,2
12812,S92000003,P,0,1,3,3,1,1,1,1,1,6,7,4,X,2
12840,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,2
12865,S92000003,C,X,1,2,1,1,2,1,3,2,6,X,X,X,X
12884,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
12907,S92000003,P,2,1,2,1,1,2,1,3,6,6,X,X,X,2
12950,S92000003,P,1,2,3,2,1,1,2,1,2,6,9,5,X,3
12952,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
12953,S92000003,P,4,2,2,1,1,1,2,1,9,6,9,5,X,2
12972,S92000003,P,1,2,2,1,1,1,1,1,2,6,9,5,X,3
12975,S92000003,P,0,2,2,1,1,1,1,1,2,6,4,10,X,2
12995,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
13031,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
13083,S92000003,P,1,2,2,1,1,1,3,1,2,6,X,X,X,3
13160,S92000003,P,4,2,2,1,1,1,1,1,1,6,7,4,X,2
13173,S92000003,P,4,2,2,1,1,1,2,1,1,6,X,X,X,4
13181,S92000003,P,2,2,2,1,1,2,2,1,1,6,7,4,X,4
13204,S92000003,P,2,1,4,1,1,1,2,1,1,6,8,11,X,4
13237,S92000003,P,1,1,4,1,1,1,2,1,1,6,5,2,X,3
13239,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,3
13325,S92000003,C,X,2,2,1,1,1,1,1,1,6,9,5,X,X
13327,S92000003,C,X,2,2,1,1,1,1,1,1,6,7,4,X,X
13328,S92000003,C,X,2,3,1,1,1,2,1,1,6,9,5,X,X
13329,S92000003,C,X,2,4,1,1,2,2,5,2,6,2,10,X,X
13330,S92000003,C,X,2,2,1,1,1,2,1,2,6,9,5,X,X
13331,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
13342,S92000003,P,1,2,2,1,1,1,3,1,1,6,X,X,X,3
13392,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
13415,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
13419,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,1
13424,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
13452,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
13463,S92000003,P,4,2,4,1,1,1,1,1,9,6,9,5,X,2
13468,S92000003,P,1,1,2,1,1,1,3,1,2,6,X,X,X,2
13505,S92000003,P,1,2,2,1,1,1,2,1,2,6,6,11,X,3
13537,S92000003,P,1,2,2,1,1,1,2,1,2,6,9,5,X,1
13561,S92000003,P,1,2,2,1,1,1,1,1,1,6,7,4,X,1
13565,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
13717,S92000003,P,4,2,5,1,1,1,4,1,2,6,X,X,X,2
13723,S92000003,P,1,2,2,1,1,1,2,1,1,6,X,X,X,2
13724,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,4
13741,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
13746,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,2
13761,S92000003,P,1,1,2,1,1,1,1,1,9,6,7,4,X,4
13767,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
13812,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,1
13829,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
13861,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,1
13872,S92000003,P,0,1,2,1,1,1,2,1,2,6,9,8,X,2
13873,S92000003,P,0,1,2,1,1,1,1,1,9,6,X,X,X,2
13875,S92000003,P,0,1,2,1,1,1,3,1,1,6,X,X,X,2
13879,S92000003,P,0,2,2,1,1,1,2,1,1,6,4,6,X,2
13880,S92000003,P,0,2,2,1,1,2,2,1,2,6,X,X,X,2
13882,S92000003,P,0,1,2,1,1,1,1,1,1,6,6,11,X,1
13895,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,1
13930,S92000003,C,X,1,6,2,1,1,1,1,1,6,7,8,X,X
13931,S92000003,C,X,2,2,1,1,1,1,1,1,6,9,5,X,X
13957,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,1
14023,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,2
14024,S92000003,P,1,1,5,2,1,2,2,3,6,6,X,X,X,2
14037,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,4
14077,S92000003,P,5,2,2,1,1,1,2,1,9,6,X,X,X,2
14110,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,2
14138,S92000003,P,1,2,5,2,1,1,1,1,2,6,4,7,X,3
14152,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
14239,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,4
14317,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
14477,S92000003,P,1,1,2,1,1,1,1,1,1,6,7,4,X,3
14495,S92000003,P,1,1,2,1,1,1,4,3,6,6,X,X,X,4
14511,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,4
14515,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,5,X,2
14551,S92000003,P,0,1,2,1,1,2,2,3,8,6,X,X,X,2
14561,S92000003,P,2,2,3,1,1,2,1,3,4,6,X,X,X,2
14600,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
14692,S92000003,P,0,2,2,1,1,1,1,1,1,6,6,11,X,2
14712,S92000003,P,0,2,2,1,1,1,1,1,9,6,2,10,X,4
14717,S92000003,P,0,2,2,1,1,2,1,3,1,6,X,X,X,2
14719,S92000003,P,0,2,2,1,1,1,1,1,2,6,4,9,X,2
14720,S92000003,P,5,1,3,2,1,2,2,3,6,6,4,10,X,2
14722,S92000003,P,0,2,2,1,1,2,1,1,1,6,X,X,X,2
14723,S92000003,P,0,2,2,1,1,1,1,1,2,6,7,4,X,2
14725,S92000003,P,0,1,2,1,1,1,1,1,9,6,3,8,X,2
14754,S92000003,P,0,1,3,1,1,2,1,5,2,6,2,11,X,2
14764,S92000003,P,3,2,2,1,1,1,2,1,2,6,X,X,X,4
14781,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,4
14821,S92000003,P,1,2,2,1,1,1,1,1,1,6,4,6,X,1
14859,S92000003,P,5,1,4,1,1,1,2,1,9,6,5,3,X,2
14861,S92000003,P,0,2,2,1,1,1,2,1,1,6,9,5,X,2
14875,S92000003,P,0,2,2,1,1,1,3,1,1,6,6,11,X,2
14936,S92000003,P,1,2,5,2,1,2,3,1,2,6,9,2,X,3
15027,S92000003,P,0,2,2,1,1,2,1,3,9,6,X,X,X,2
15035,S92000003,P,1,1,2,1,1,1,1,1,2,6,7,6,X,1
15076,S92000003,P,1,1,3,1,1,1,1,1,2,6,3,8,X,2
15089,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,1
15096,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,3
15106,S92000003,P,0,2,2,1,1,1,2,1,2,6,9,5,X,2
15133,S92000003,P,1,2,3,1,1,1,2,1,2,6,6,11,X,2
15194,S92000003,P,2,2,2,1,1,1,1,1,1,6,6,13,X,2
15244,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
15300,S92000003,P,1,1,2,1,1,1,3,1,2,6,X,X,X,2
15314,S92000003,C,X,2,2,1,1,2,1,3,1,6,X,X,X,X
15374,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
15404,S92000003,C,X,2,2,1,1,1,1,1,9,6,9,1,X,X
15405,S92000003,C,X,1,2,1,1,1,1,1,1,6,X,X,X,X
15421,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
15431,S92000003,P,1,2,3,2,1,1,2,1,1,6,7,4,X,4
15453,S92000003,P,1,2,2,1,1,1,2,1,1,6,X,X,X,4
15504,S92000003,P,4,2,2,1,1,1,3,1,2,6,X,X,X,2
15508,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
15537,S92000003,P,1,2,2,1,1,1,1,1,1,6,7,4,X,1
15560,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,2
15572,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
15579,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
15584,S92000003,P,4,1,2,1,1,1,2,2,2,6,X,X,X,4
15609,S92000003,P,4,1,2,1,1,1,2,1,1,6,X,X,X,1
15620,S92000003,P,1,2,2,1,1,1,1,1,5,6,X,X,X,1
15665,S92000003,P,1,1,2,1,1,1,2,1,1,6,X,X,X,2
15709,S92000003,P,5,2,6,1,1,1,1,1,1,6,X,X,X,1
15734,S92000003,P,0,2,2,1,1,1,1,1,2,6,6,11,X,2
15739,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
15748,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,1
15776,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
15834,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,1
15884,S92000003,P,1,1,2,1,1,1,1,1,2,6,5,12,X,2
15942,S92000003,P,4,2,3,1,1,1,1,1,2,6,7,13,X,2
16000,S92000003,P,1,2,2,1,1,1,1,1,2,6,7,8,X,4
16030,S92000003,P,1,2,3,2,1,1,1,1,1,6,6,13,X,1
16052,S92000003,P,1,2,2,1,1,1,1,1,9,6,X,X,X,2
16086,S92000003,P,1,1,2,1,1,1,1,1,2,6,9,2,X,1
16131,S92000003,P,1,1,2,1,1,1,2,1,9,6,X,X,X,1
16172,S92000003,P,0,1,5,1,1,1,3,1,2,6,9,6,X,2
16189,S92000003,P,4,2,5,4,1,1,2,1,2,6,4,2,X,2
16252,S92000003,P,2,2,2,1,1,2,2,1,2,6,X,X,X,3
16293,S92000003,P,2,2,2,1,1,1,1,1,2,6,7,4,X,3
16314,S92000003,P,1,1,2,1,1,1,3,1,1,6,X,X,X,3
16335,S92000003,P,1,1,2,1,1,1,3,1,1,6,X,X,X,4
16385,S92000003,P,5,1,3,1,1,2,1,1,2,6,9,12,X,2
16396,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,1
16411,S92000003,P,0,1,4,1,1,1,2,1,1,6,3,12,X,2
16424,S92000003,C,X,2,3,2,1,2,1,1,1,6,2,13,X,X
16425,S92000003,C,X,2,2,5,1,2,1,1,2,6,7,4,X,X
16426,S92000003,C,X,1,3,1,1,2,1,1,1,6,X,X,X,X
16460,S92000003,P,0,1,2,1,1,2,1,6,2,6,X,X,X,2
16506,S92000003,P,0,1,2,1,1,2,1,3,6,6,X,X,X,2
16528,S92000003,P,5,2,2,1,1,2,1,1,9,6,X,X,X,2
16529,S92000003,P,5,1,2,1,1,2,1,3,6,6,X,X,X,2
16530,S92000003,P,5,2,3,1,1,1,1,1,9,6,X,X,X,4
16553,S92000003,P,1,2,2,1,1,1,2,1,2,6,X,X,X,2
16567,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
16580,S92000003,P,1,1,4,2,1,2,1,6,6,6,X,X,X,2
16590,S92000003,C,X,2,2,1,1,1,1,1,1,6,9,5,X,X
16594,S92000003,C,X,2,2,1,1,1,1,1,2,6,9,5,X,X
16596,S92000003,C,X,1,7,1,1,2,3,1,1,6,X,X,X,X
16598,S92000003,P,0,1,3,1,1,2,2,3,4,6,X,X,X,2
16607,S92000003,P,0,2,2,1,1,2,1,1,2,6,9,5,X,2
16608,S92000003,P,0,1,2,1,1,1,1,1,9,6,3,8,X,2
16610,S92000003,P,0,2,2,1,1,1,1,1,2,6,4,6,X,2
16739,S92000003,P,0,1,2,1,1,2,1,1,2,6,2,10,X,2
16740,S92000003,P,0,2,2,1,1,1,1,1,1,6,7,4,X,2
16754,S92000003,P,0,1,2,1,1,1,1,1,1,6,3,2,X,2
16755,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,3,X,2
16760,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,5,X,2
16761,S92000003,P,1,1,3,2,1,1,1,1,2,6,3,4,X,4
16781,S92000003,P,1,1,2,1,1,1,1,1,1,6,7,4,X,2
16810,S92000003,P,0,2,4,3,1,1,2,1,1,6,5,4,X,2
16873,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,1
16927,S92000003,P,2,1,2,1,1,1,1,1,1,6,4,4,X,2
17002,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
17041,S92000003,P,0,1,2,1,1,1,1,1,1,6,9,5,X,2
17043,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
17078,S92000003,P,1,2,4,2,1,1,2,1,1,6,1,4,X,1
17094,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,4
17173,S92000003,P,1,1,2,1,1,1,1,1,1,6,7,4,X,1
17211,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
17232,S92000003,P,2,1,2,1,1,2,2,6,6,6,X,X,X,2
17260,S92000003,P,0,1,5,3,1,1,3,1,1,6,5,3,X,2
17264,S92000003,P,4,2,4,1,1,1,2,1,1,6,7,4,X,2
17379,S92000003,P,4,2,2,1,1,1,2,1,9,6,X,X,X,4
17418,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,2
17425,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
17440,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,4
17534,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,4
17541,S92000003,P,1,2,2,1,1,1,1,1,2,6,7,4,X,2
17545,S92000003,C,X,2,2,1,1,1,3,1,9,6,X,X,X,X
17649,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
17701,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
17723,S92000003,P,1,2,4,2,1,1,1,1,1,6,7,6,X,3
17772,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
17779,S92000003,P,4,1,4,4,1,1,1,1,1,6,9,4,X,4
17846,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
17899,S92000003,P,2,1,2,1,1,1,1,1,2,6,X,X,X,4
17905,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,2
17953,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
17969,S92000003,P,1,1,2,1,1,1,1,1,2,6,3,8,X,1
17977,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
17982,S92000003,P,4,2,2,1,1,1,2,1,1,6,X,X,X,3
18013,S92000003,P,2,1,2,1,1,1,2,1,2,6,X,X,X,3
18033,S92000003,P,1,1,3,1,1,1,2,1,1,6,9,4,X,3
18059,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
18132,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,1
18143,S92000003,P,0,2,5,1,1,1,1,1,2,6,3,13,X,2
18161,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,12,X,2
18170,S92000003,P,1,2,2,2,1,2,1,6,6,6,X,X,X,2
18181,S92000003,C,X,1,2,1,1,1,1,1,1,6,9,5,X,X
18182,S92000003,P,1,1,4,2,1,1,1,1,2,6,2,6,X,2
18216,S92000003,C,X,2,2,1,1,2,2,1,1,6,1,9,X,X
18230,S92000003,C,X,1,3,1,1,2,1,6,6,6,X,X,X,X
18231,S92000003,P,0,1,3,1,1,2,1,1,1,6,X,X,X,2
18238,S92000003,P,0,2,2,1,1,2,1,1,2,6,2,8,X,1
18240,S92000003,C,X,1,2,1,1,1,2,1,1,6,9,5,X,X
18241,S92000003,C,X,1,2,1,1,1,1,1,2,6,X,X,X,X
18242,S92000003,P,0,1,2,1,1,1,1,1,2,6,3,8,X,2
18250,S92000003,P,0,2,3,2,1,2,1,3,1,6,X,X,X,2
18294,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,1
18296,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
