record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
8733,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
8749,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
8752,S92000003,P,4,2,1,1,1,2,1,1,1,X,X,X,X,X
8753,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
8756,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
8762,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
8767,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
8778,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
8787,S92000003,P,4,1,1,1,2,1,1,1,9,X,X,X,X,X
8797,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
8799,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
8809,S92000003,P,2,1,1,1,1,1,1,1,9,X,X,X,X,X
8815,S92000003,P,4,2,1,1,1,1,1,1,9,X,X,X,X,X
8818,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
8835,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
8836,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
8837,S92000003,P,2,1,1,1,2,1,1,1,2,X,X,X,X,X
8844,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
8846,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
8847,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
8848,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
8856,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
8857,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
8864,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
8874,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
8880,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
8881,S92000003,P,1,2,1,1,2,1,1,2,1,X,X,X,X,X
8889,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
8896,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
8899,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
8908,S92000003,P,1,1,1,1,1,1,1,3,1,X,X,X,X,X
8920,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
8923,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
8924,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
8926,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
8927,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
8937,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
8938,S92000003,P,1,1,1,1,2,1,1,1,9,X,X,X,X,X
8941,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
8942,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
8952,S92000003,P,4,2,1,1,1,1,2,1,9,X,X,X,X,X
8958,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
8975,S92000003,P,1,1,1,1,1,1,1,2,2,X,X,X,X,X
8978,S92000003,P,1,2,1,1,2,1,1,3,1,X,X,X,X,X
8983,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
8986,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
8993,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9010,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
9013,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
9020,S92000003,P,4,1,1,1,1,2,1,1,2,X,X,X,X,X
9022,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9054,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
9055,S92000003,P,1,2,1,1,1,1,2,1,1,X,X,X,X,X
9057,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
9062,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
9068,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
9083,S92000003,P,1,1,1,1,1,1,1,3,6,X,X,X,X,X
9092,S92000003,P,1,2,1,1,1,1,3,3,6,X,X,X,X,X
9095,S92000003,P,1,1,1,1,1,1,1,3,6,X,X,X,X,X
9098,S92000003,P,1,2,1,1,1,1,1,3,6,X,X,X,X,X
9100,S92000003,P,1,2,1,1,1,1,1,6,6,X,X,X,X,X
9102,S92000003,P,1,1,1,1,1,1,1,3,6,X,X,X,X,X
9106,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
9110,S92000003,P,3,1,1,1,1,1,2,3,9,X,X,X,X,X
9121,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
9128,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
9132,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
9141,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
9145,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
9156,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9163,S92000003,P,3,2,1,1,2,1,1,1,6,X,X,X,X,X
9167,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
9172,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
9177,S92000003,P,4,2,1,1,1,1,3,1,1,X,X,X,X,X
9183,S92000003,P,1,1,1,1,1,2,1,4,2,X,X,X,X,X
9186,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9187,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
9202,S92000003,P,2,1,1,1,2,1,2,1,2,X,X,X,X,X
9206,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
9209,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
9213,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
9217,S92000003,P,4,2,1,1,2,1,2,1,1,X,X,X,X,X
9224,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
9240,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9245,S92000003,P,3,1,1,1,1,1,1,1,1,X,X,X,X,X
9256,S92000003,P,1,2,1,1,1,2,1,1,1,X,X,X,X,X
9273,S92000003,P,1,1,1,1,2,2,1,1,2,X,X,X,X,X
9277,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9286,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9288,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9294,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
9304,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9308,S92000003,P,1,1,1,1,1,2,1,4,2,X,X,X,X,X
9327,S92000003,P,1,2,1,1,1,2,2,6,6,X,X,X,X,X
9328,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9343,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
9350,S92000003,P,1,1,1,1,2,2,2,1,1,X,X,X,X,X
9351,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
9356,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
9379,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
9393,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9401,S92000003,P,2,1,1,1,2,1,1,1,2,X,X,X,X,X
9410,S92000003,P,1,2,1,1,2,1,2,1,2,X,X,X,X,X
9421,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
9424,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
9428,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
9433,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
9442,S92000003,P,1,2,1,1,2,1,1,1,9,X,X,X,X,X
9454,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
9463,S92000003,P,2,2,1,1,2,1,2,1,1,X,X,X,X,X
9465,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9470,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
9473,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
9483,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
9484,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
9507,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
9517,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
9519,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
9523,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9531,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9534,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9540,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9541,S92000003,P,1,2,1,1,2,1,2,1,2,X,X,X,X,X
9552,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
9559,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9564,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9566,S92000003,P,4,1,1,1,1,1,3,1,1,X,X,X,X,X
9570,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
9582,S92000003,P,3,2,1,1,1,1,1,1,1,X,X,X,X,X
9599,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
9600,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9607,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9611,S92000003,P,1,1,1,1,1,1,1,1,9,X,X,X,X,X
9612,S92000003,P,1,1,1,1,1,1,1,1,9,X,X,X,X,X
9615,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9617,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
9621,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
9623,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
9626,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9638,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
9641,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9643,S92000003,P,2,1,1,1,1,1,1,1,9,X,X,X,X,X
9645,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9663,S92000003,P,4,2,1,1,1,1,1,1,9,X,X,X,X,X
9664,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9669,S92000003,P,1,1,1,1,1,2,1,3,2,X,X,X,X,X
9680,S92000003,P,5,2,1,1,1,1,1,1,1,X,X,X,X,X
9690,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
9697,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
9699,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9709,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
9710,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9711,S92000003,P,0,2,1,1,1,1,1,1,2,X,X,X,X,X
9715,S92000003,P,2,1,1,1,2,1,2,1,2,X,X,X,X,X
9718,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
9735,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
9737,S92000003,P,2,1,1,1,2,1,1,1,2,X,X,X,X,X
9762,S92000003,P,1,1,1,1,2,1,2,1,1,X,X,X,X,X
9781,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9785,S92000003,P,1,1,1,1,2,1,2,1,1,X,X,X,X,X
9787,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9788,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
9790,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
9791,S92000003,P,1,1,1,1,1,2,2,1,2,X,X,X,X,X
9800,S92000003,P,4,2,1,1,1,2,2,1,2,X,X,X,X,X
9808,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
9824,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
9825,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9827,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
9838,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9847,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
9849,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
9874,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
9884,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9888,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
9901,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9932,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
9933,S92000003,P,2,1,1,1,2,1,2,1,2,X,X,X,X,X
9936,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
9951,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
9955,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
9956,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
9965,S92000003,P,1,1,1,1,1,1,2,3,1,X,X,X,X,X
9970,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
9980,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
9986,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
9997,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
10001,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10018,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10027,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
10029,S92000003,P,1,1,1,1,2,1,2,1,2,X,X,X,X,X
10032,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
10035,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
10037,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
10042,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10046,S92000003,P,2,2,1,1,2,1,2,1,1,X,X,X,X,X
10051,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
10059,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10064,S92000003,P,4,1,1,1,1,1,3,1,1,X,X,X,X,X
10073,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10084,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
10093,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10095,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
10096,S92000003,P,1,1,1,1,1,1,2,3,6,X,X,X,X,X
10106,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10107,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10108,S92000003,P,1,1,1,1,2,1,2,1,9,X,X,X,X,X
10119,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
10120,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
10124,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
10125,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
10129,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
10130,S92000003,P,4,1,1,1,2,1,1,1,9,X,X,X,X,X
10132,S92000003,P,4,1,1,1,2,1,1,1,2,X,X,X,X,X
10133,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
10144,S92000003,P,2,1,1,1,1,1,2,1,1,X,X,X,X,X
10146,S92000003,P,1,1,1,1,1,1,1,1,5,X,X,X,X,X
10167,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10172,S92000003,P,2,2,1,1,2,1,2,1,1,X,X,X,X,X
10178,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
10184,S92000003,P,1,2,1,1,1,1,2,1,1,X,X,X,X,X
10186,S92000003,P,1,1,1,1,1,1,3,1,2,X,X,X,X,X
10187,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10193,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
10194,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10196,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
10197,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10204,S92000003,P,2,2,1,1,1,1,1,1,2,X,X,X,X,X
10216,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10226,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
10228,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
10229,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
10233,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
10238,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10252,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10257,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10259,S92000003,P,2,1,1,1,2,1,1,1,9,X,X,X,X,X
10260,S92000003,P,1,2,1,1,2,1,1,3,2,X,X,X,X,X
10262,S92000003,P,4,2,1,1,1,1,1,1,8,X,X,X,X,X
10267,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
10269,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
10274,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
10278,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
10282,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10290,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10291,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
10315,S92000003,P,1,1,1,1,2,1,1,1,9,X,X,X,X,X
10320,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
10322,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
10324,S92000003,P,5,1,1,1,2,1,3,1,1,X,X,X,X,X
10326,S92000003,P,4,1,1,1,2,1,2,1,2,X,X,X,X,X
10337,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
10338,S92000003,P,4,2,1,1,1,1,1,1,9,X,X,X,X,X
10340,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10349,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
10360,S92000003,P,4,2,1,1,2,1,1,1,2,X,X,X,X,X
10364,S92000003,P,5,2,1,1,1,1,1,1,2,X,X,X,X,X
10370,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10373,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
10374,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
10376,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10379,S92000003,P,1,1,1,1,2,1,1,4,2,X,X,X,X,X
10382,S92000003,P,1,2,1,1,1,2,1,3,2,X,X,X,X,X
10388,S92000003,P,4,2,1,1,2,1,2,1,1,X,X,X,X,X
10396,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10397,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
10399,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
10401,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
10416,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10419,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10423,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10424,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10426,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10433,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
10455,S92000003,P,4,2,1,1,1,1,2,1,9,X,X,X,X,X
10458,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10460,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
10462,S92000003,P,5,2,1,1,1,1,1,1,2,X,X,X,X,X
10476,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10483,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10486,S92000003,P,4,1,1,1,2,1,1,1,2,X,X,X,X,X
10489,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
10490,S92000003,P,4,1,1,1,1,1,4,1,1,X,X,X,X,X
10499,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
10502,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10504,S92000003,P,1,1,1,1,2,1,3,1,2,X,X,X,X,X
10506,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
10507,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
10510,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10511,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
10512,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10522,S92000003,P,4,1,1,1,1,1,1,1,9,X,X,X,X,X
10526,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10545,S92000003,P,2,1,1,1,1,1,2,1,1,X,X,X,X,X
10547,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10553,S92000003,P,5,1,1,1,1,1,1,1,1,X,X,X,X,X
10569,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10581,S92000003,P,4,1,1,1,2,1,2,1,2,X,X,X,X,X
10583,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
10584,S92000003,P,1,2,1,1,2,1,1,1,9,X,X,X,X,X
10585,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10586,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
10587,S92000003,P,4,2,1,1,1,1,5,1,2,X,X,X,X,X
10588,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
10594,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10608,S92000003,P,3,2,1,1,1,1,3,1,2,X,X,X,X,X
10613,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
10619,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
10622,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
10626,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10635,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
10639,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10652,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
10663,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10664,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
10666,S92000003,P,4,1,1,1,1,1,1,1,9,X,X,X,X,X
10677,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
10682,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
10689,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
10696,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
10698,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
10702,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
10703,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
10704,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
10710,S92000003,P,4,1,1,1,2,1,1,1,2,X,X,X,X,X
10711,S92000003,P,4,1,1,1,2,1,1,1,9,X,X,X,X,X
10712,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
10715,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
10719,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
10720,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
10723,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10726,S92000003,P,1,1,1,1,2,1,1,1,9,X,X,X,X,X
10729,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
10756,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
10761,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10762,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
10764,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10765,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
10782,S92000003,P,5,1,1,1,1,1,1,1,2,X,X,X,X,X
10784,S92000003,P,4,2,1,1,1,1,3,1,1,X,X,X,X,X
10791,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
10794,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
10797,S92000003,P,1,1,1,1,1,1,1,3,6,X,X,X,X,X
10799,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
10800,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
10803,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
10804,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
10820,S92000003,P,1,1,1,1,2,1,1,3,7,X,X,X,X,X
10823,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10827,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
10828,S92000003,P,1,2,1,1,1,2,1,3,4,X,X,X,X,X
10834,S92000003,P,2,2,1,1,2,1,2,1,1,X,X,X,X,X
10843,S92000003,P,1,2,1,1,1,2,1,3,6,X,X,X,X,X
10844,S92000003,P,1,1,1,1,1,1,1,3,6,X,X,X,X,X
10850,S92000003,P,4,2,1,1,2,1,2,1,1,X,X,X,X,X
10859,S92000003,P,1,2,1,1,1,1,1,3,4,X,X,X,X,X
10874,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
10878,S92000003,P,4,2,1,1,2,1,2,1,2,X,X,X,X,X
10881,S92000003,P,4,1,1,1,2,1,1,1,9,X,X,X,X,X
10891,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
10893,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10894,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
10904,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
10905,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
10906,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
10910,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
